Total Depth (m),Latitude,Longitude,Elevation,Reference Point,Datum,Start Date,End Date,Operator,Prospect/Field
7.6,-42.19,171.32,15,RL,MSL,"November 25, 2015","February 1, 2017",BARRYTOWN JV LIMITED,Barrytown
7.6,-37.38,175.87,809.51,RL,MSL,"July 21, 2009","July 31, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
7.6,-42.19,171.32,15,RL,MSL,"November 25, 2015","February 1, 2017",BARRYTOWN JV LIMITED,Barrytown
7.6,-42.19,171.32,15,RL,MSL,"November 25, 2015","February 1, 2017",BARRYTOWN JV LIMITED,Barrytown
7.6,-42.18,171.32,20,RL,MSL,"November 25, 2015","February 1, 2017",BARRYTOWN JV LIMITED,Barrytown
7.51,-37.39,175.86,"1,126.53",RL,MSL,"June 14, 2017","June 14, 2017",OCEANA GOLD,Favona
7.5,-37.39,175.84,"1,119.78",RL,MSL,"December 5, 2007","December 7, 2007",WAIHI GOLD COMPANY LTD,Waihi
7.5,-42.78,170.92,999.25,RL,MSL,"March 31, 2016","March 31, 2016",NZ GARNET LTD,Ruatapu
7.5,-45.01,169.58,459.56,RL,MSL,"June 1, 2012","July 31, 2012",GLASS EARTH (NEW ZEALAND) LTD,Matakanui
7.5,-39.81,174.15,-22,RL,MSL,"February 16, 2014","February 16, 2014",TRANS-TASMAN RESOURCES LTD,Offshore Taranaki Bight
7.5,-44.96,169.44,802.84,RL,MSL,"December 21, 1996","December 21, 1996",AURUM REEF RESOURCES NZ LTD,Shreks
7.5,-45.74,169.5,65.57,RL,MSL,"April 16, 2021","April 16, 2021",BROMOORE GOLD LIMITED,Craigs Flat
7.5,-41.8,171.54,39,RL,MSL,"April 30, 2017","February 25, 2020",DINGO MINING LTD,The Frog
7.5,-41.85,171.51,50,RL,MSL,"September 1, 2017","December 18, 2017",DINGO MINING LTD,Addisons Flat
7.5,-42.77,170.92,999.25,RL,MSL,"April 1, 2016","April 1, 2016",NZ GARNET LTD,Ruatapu
7.5,-44.89,169.76,999.25,RL,MSL,"May 2, 2012","May 2, 2012",GLASS EARTH (NEW ZEALAND) LTD,St Bathans
7.5,-42.19,171.89,566.26,RL,MSL,"November 2, 1992","November 2, 1992",MACRAES MINING CO LTD,Globe Progress
7.5,-41.85,171.51,50,RL,MSL,"September 1, 2017","December 18, 2017",DINGO MINING LTD,Addisons Flat
7.5,-37.33,175.78,262,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
7.5,-45.75,168.77,999.25,RL,MSL,"March 7, 2012","March 7, 2012",GLASS EARTH (NEW ZEALAND) LTD,Waikaia
7.5,-45.78,168.8,142.44,RL,MSL,"September 22, 2017","September 22, 2017",WAIKAIA GOLD LTD,Waikaia
7.5,-44.96,169.44,805.68,RL,MSL,"December 21, 1996","December 21, 1996",AURUM REEF RESOURCES NZ LTD,Shreks
7.5,-45.83,169.52,,RL,AMSL,"January 20, 2022","January 25, 2022",Peter Fraser Hall,Beaumont
7.5,-45.83,169.52,,RL,AMSL,"January 20, 2022","January 25, 2022",Peter Fraser Hall,Beaumont
7.5,-40.14,175.08,-999.25,RL,MSL,"January 1, 2012","February 1, 2012",TRANS-TASMAN RESOURCES LIMITED,Project Blackstorm
7.4,-37.38,175.87,827,RL,MSL,"June 20, 2009","June 30, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
7.4,-37.38,175.87,827,RL,MSL,"June 17, 2009","June 27, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
7.4,-37.39,175.87,"1,027.61",RL,MSL,"September 26, 2006","October 6, 2006",WAIHI GOLD MINING CO LTD,Favona Mining Area
7.4,-37.38,175.87,827,RL,MSL,"June 17, 2009","June 27, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
7.4,-37.4,175.87,"1,126.41",RL,MSL,"April 16, 1996","April 16, 1996",WAIHI GOLD COMPANY LTD,Waihi
7.4,-37.35,175.86,220.25,DF,MSL,"October 27, 2020","October 28, 2020",OceanaGold New Zealand Ltd,Waihi North
7.3,-37.38,175.87,827,RL,MSL,"June 20, 2009","June 30, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
7.3,-42.16,171.32,12,RL,MSL,"November 25, 2015","February 1, 2017",BARRYTOWN JV LIMITED,Barrytown
7.3,-37.38,175.87,909.53,RL,MSL,"July 2, 2007","July 12, 2007",WAIHI GOLD MINING CO LTD,Favona Mining Area
7.3,-42.16,171.32,3,RL,MSL,"November 25, 2015","February 1, 2017",BARRYTOWN JV LIMITED,Barrytown
7.3,-37.33,175.78,150,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
7.2,-39.89,174.14,999.25,RL,MSL,"January 1, 2011","December 1, 2011",TRANS-TASMAN RESOURCES LTD,Project Blackstorm
7.2,-38.58,174.47,48,SL,MSL,"March 8, 2014","March 8, 2014",TRANS-TASMAN RESOURCES LTD,Taharoa South
7.2,-37.4,175.87,"1,111.95",RL,MSL,"July 17, 1997","July 17, 1997",WAIHI GOLD COMPANY LTD,Waihi
7.2,-37.38,175.87,909.15,RL,MSL,"July 4, 2007","July 14, 2007",WAIHI GOLD MINING CO LTD,Favona Mining Area
7.2,-37.38,175.87,983.69,RL,MSL,"December 31, 2006","January 10, 2007",WAIHI GOLD MINING CO LTD,Favona Mining Area
7.2,-37.38,175.87,827,RL,MSL,"June 23, 2009","July 3, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
7.2,-37.33,175.78,263,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
7.2,-40.13,175.11,-999.25,RL,MSL,"January 1, 2012","February 1, 2012",TRANS-TASMAN RESOURCES LIMITED,Project Blackstorm
7.1,-37.39,175.86,893.5,RL,MSL,"January 15, 2008","January 25, 2008",WAIHI GOLD MINING CO LTD,Favona Mining Area
7.1,-45.96,169.01,122,RL,MSL,"February 21, 2012","February 21, 2012",PLACER GOLD INTERNATIONAL LTD,Waikaka
7.1,-37.38,175.87,827,RL,MSL,"June 23, 2009","July 3, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
7.1,-37.38,175.87,938.66,RL,MSL,"November 7, 2007","November 17, 2007",WAIHI GOLD MINING CO LTD,Favona Mining Area
7.1,-37.38,175.87,827,RL,MSL,"July 1, 2009","July 11, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
7.1,-37.39,175.87,"1,015.00",RL,MSL,"December 1, 2006","December 11, 2006",WAIHI GOLD MINING CO LTD,Favona Mining Area
7.1,-37.38,175.87,953.78,RL,MSL,"June 10, 2007","June 20, 2007",WAIHI GOLD MINING CO LTD,Favona Mining Area
7.1,-37.38,175.87,809.42,RL,MSL,"July 15, 2009","July 25, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
7,-42.77,170.92,999.25,RL,MSL,"April 3, 2016","April 3, 2016",NZ GARNET LTD,Ruatapu
7,-42.74,171.15,59.3,RL,MSL,"January 2, 1939","January 1, 1949",ARAHURA GOLD DREDGING LTD,Arahura River
7,-42.78,170.91,999.25,RL,MSL,"March 12, 2016","March 12, 2016",NZ GARNET LTD,Ruatapu
7,-42.77,170.91,999.25,RL,MSL,"April 15, 2016","April 15, 2016",NZ GARNET LTD,Ruatapu
7,-42.76,170.92,999.25,RL,MSL,"April 18, 2016","April 18, 2016",NZ GARNET LTD,Ruatapu
7,-42.78,170.91,999.25,RL,MSL,"March 13, 2016","March 13, 2016",NZ GARNET LTD,Ruatapu
7,-45.47,170.45,671,RL,MSL,"April 22, 1988","April 22, 1988",BHP GOLD MINES NZ LTD,Lots Wife
7,-45.46,170.45,658,RL,MSL,"April 29, 1988","April 29, 1988",BHP GOLD MINES NZ LTD,Lots Wife
7,-42.78,170.91,999.25,RL,MSL,"March 8, 2016","March 8, 2016",NZ GARNET LTD,Ruatapu
7,-42.78,170.91,999.25,RL,MSL,"March 12, 2016","March 12, 2016",NZ GARNET LTD,Ruatapu
7,-44.89,169.78,999.25,RL,MSL,"June 11, 2012","June 11, 2012",GLASS EARTH (NEW ZEALAND) LTD,St Bathans
7,-42.78,170.91,999.25,RL,MSL,"March 8, 2016","March 8, 2016",NZ GARNET LTD,Ruatapu
7,-45.32,170.38,545,RL,MSL,"November 19, 2018","November 20, 2018",OCEANA GOLD,Macraes
7,-42.18,171.88,521.77,RL,MSL,"November 24, 1993","November 24, 1993",MACRAES MINING CO LTD,Globe Progress
7,-42.78,170.92,999.25,RL,MSL,"June 13, 2016","June 13, 2016",NZ GARNET LTD,Ruatapu
7,-42.78,170.91,999.25,RL,MSL,"March 12, 2016","March 12, 2016",NZ GARNET LTD,Ruatapu
7,-42.17,171.89,538.94,RL,MSL,"January 1, 1995","January 1, 1995",MACRAES MINING CO LTD,Globe Progress
7,-41.83,171.59,999.25,RL,MSL,"January 1, 2012","January 1, 2012",ADDISON MINES LTD,Caroline Terrace
7,-42.78,170.91,999.25,RL,MSL,"March 15, 2016","March 15, 2016",NZ GARNET LTD,Ruatapu
7,-42.78,170.91,999.25,RL,MSL,"March 11, 2016","March 11, 2016",NZ GARNET LTD,Ruatapu
7,-42.78,170.9,999.25,RL,MSL,"April 6, 2016","April 6, 2016",NZ GARNET LTD,Ruatapu
7,-42.78,170.91,999.25,RL,MSL,"June 12, 2016","June 12, 2016",NZ GARNET LTD,Ruatapu
7,-42.78,170.9,999.25,RL,MSL,"April 5, 2016","April 5, 2016",NZ GARNET LTD,Ruatapu
7,-42.78,170.91,999.25,RL,MSL,"March 12, 2016","March 12, 2016",NZ GARNET LTD,Ruatapu
7,-41.82,171.59,999.25,RL,MSL,"January 1, 2012","January 1, 2012",ADDISON MINES LTD,Caroline Terrace
7,-45.32,170.29,356.04,SL,MSL,"March 30, 2017","March 30, 2017",HYDE RESOURCES LTD,Hyde South Block
7,-41.77,171.57,36,RL,MSL,"September 17, 2012","September 17, 2012",SINOWALEN MINERALS NZ LTD,Bradshaws
7,-37.38,175.87,937.36,RL,MSL,"November 7, 2007","November 17, 2007",WAIHI GOLD MINING CO LTD,Favona Mining Area
7,-45.48,170.46,560,RL,MSL,"May 10, 1988","May 10, 1988",BHP GOLD MINES NZ LTD,Lots Wife
7,-44.88,169.76,547.36,RL,MSL,"August 31, 2011","August 31, 2011",GLASS EARTH (NEW ZEALAND) LTD,St Bathans
7,-42.78,170.91,999.25,RL,MSL,"June 2, 2016","June 2, 2016",NZ GARNET LTD,Ruatapu
7,-45.01,169.58,474.13,RL,MSL,"June 1, 2012","July 31, 2012",GLASS EARTH (NEW ZEALAND) LTD,Matakanui
7,-42.73,171.11,47.85,RL,MSL,"January 2, 1939","January 1, 1949",ARAHURA GOLD DREDGING LTD,Arahura River
7,-37.38,175.87,910.49,RL,MSL,"July 2, 2007","July 12, 2007",WAIHI GOLD MINING CO LTD,Favona Mining Area
7,-45.47,170.45,679,RL,MSL,"April 26, 1988","April 26, 1988",BHP GOLD MINES NZ LTD,Lots Wife
7,-42.73,171.09,38.81,RL,MSL,"May 15, 2001","May 15, 2001",UNKNOWN,Arahura River
7,-42.78,170.91,999.25,RL,MSL,"March 15, 2016","March 15, 2016",NZ GARNET LTD,Ruatapu
7,-42.78,170.91,999.25,RL,MSL,"March 8, 2016","March 8, 2016",NZ GARNET LTD,Ruatapu
7,-45.74,169.5,63.98,RL,MSL,"April 15, 2021","April 15, 2021",BROMOORE GOLD LIMITED,Craigs Flat
7,-42.78,170.91,999.25,RL,MSL,"March 11, 2016","March 11, 2016",NZ GARNET LTD,Ruatapu
7,-39.84,174.18,999.25,RL,MSL,"January 1, 2011","December 1, 2011",TRANS-TASMAN RESOURCES LTD,Project Blackstorm
7,-42.75,170.92,999.25,RL,MSL,"April 18, 2016","April 18, 2016",NZ GARNET LTD,Ruatapu
7,-42.76,170.92,999.25,RL,MSL,"April 18, 2016","April 18, 2016",NZ GARNET LTD,Ruatapu
7,-42.77,170.92,999.25,RL,MSL,"June 15, 2016","June 15, 2016",NZ GARNET LTD,Ruatapu
7,-42.73,171.09,37.2,RL,MSL,"January 2, 1939","January 1, 1949",ARAHURA GOLD DREDGING LTD,Arahura River
7,-41.82,171.59,999.25,RL,MSL,"January 1, 2012","January 1, 2012",ADDISON MINES LTD,Caroline Terrace
7,-44.89,169.78,999.25,RL,MSL,"June 12, 2012","June 12, 2012",GLASS EARTH (NEW ZEALAND) LTD,St Bathans
7,-45.31,170.34,650,RL,MSL,"January 1, 1990","January 1, 1990",OCEANA GOLD,Macraes
7,-37.38,175.87,894.51,RL,MSL,"July 24, 2007","August 3, 2007",WAIHI GOLD MINING CO LTD,Favona Mining Area
7,-42.72,171.07,30.6,RL,MSL,"January 2, 1939","January 1, 1949",ARAHURA GOLD DREDGING LTD,Arahura River
7,-45.01,169.58,461.83,RL,MSL,"June 1, 2012","July 31, 2012",GLASS EARTH (NEW ZEALAND) LTD,Matakanui
7,-42.78,170.91,999.25,RL,MSL,"March 15, 2016","March 15, 2016",NZ GARNET LTD,Ruatapu
7,-44.96,169.44,782,RL,MSL,"December 21, 1996","December 21, 1996",AURUM REEF RESOURCES NZ LTD,Shreks
7,-42.77,170.92,999.25,RL,MSL,"April 15, 2016","April 15, 2016",NZ GARNET LTD,Ruatapu
7,-45.47,170.45,686,RL,MSL,"April 27, 1988","April 27, 1988",BHP GOLD MINES NZ LTD,Lots Wife
7,-42.73,171.1,44.34,RL,MSL,"January 2, 1939","January 1, 1949",ARAHURA GOLD DREDGING LTD,Arahura River
7,-42.78,170.91,999.25,RL,MSL,"March 15, 2016","March 15, 2016",NZ GARNET LTD,Ruatapu
7,-42.78,170.91,999.25,RL,MSL,"March 15, 2016","March 15, 2016",NZ GARNET LTD,Ruatapu
7,-42.73,171.1,41.1,RL,MSL,"January 2, 1939","January 1, 1949",ARAHURA GOLD DREDGING LTD,Arahura River
7,-42.78,170.91,999.25,RL,MSL,"March 8, 2016","March 8, 2016",NZ GARNET LTD,Ruatapu
7,-45.44,170.55,411,RL,MSL,"November 11, 1988","November 11, 1988",BHP GOLD MINES NZ LTD,Stoneburn
7,-42.78,170.9,999.25,RL,MSL,"April 6, 2016","April 6, 2016",NZ GARNET LTD,Ruatapu
7,-45.01,169.58,463.47,RL,MSL,"June 1, 2012","July 31, 2012",GLASS EARTH (NEW ZEALAND) LTD,Matakanui
7,-42.78,170.91,999.25,RL,MSL,"March 11, 2016","March 11, 2016",NZ GARNET LTD,Ruatapu
7,-42.92,170.78,19.46,RL,MSL,"December 12, 2013","December 12, 2013",NZG LTD,Mikonui
7,-45.47,170.46,660,RL,MSL,"April 27, 1988","April 27, 1988",BHP GOLD MINES NZ LTD,Lots Wife
7,-45.47,170.45,682,RL,MSL,"April 26, 1988","April 26, 1988",BHP GOLD MINES NZ LTD,Lots Wife
7,-45.47,170.45,686,RL,MSL,"April 26, 1988","April 26, 1988",BHP GOLD MINES NZ LTD,Lots Wife
7,-46.34,167.83,999.25,RL,MSL,"January 13, 2013","January 13, 2013",GLASS EARTH (NEW ZEALAND) LTD,Southland
7,-45.48,170.46,580,RL,MSL,"May 9, 1988","May 9, 1988",BHP GOLD MINES NZ LTD,Lots Wife
7,-45.46,170.44,604,RL,MSL,"April 29, 1988","April 29, 1988",BHP GOLD MINES NZ LTD,Lots Wife
7,-42.73,171.12,56.91,RL,MSL,"January 2, 1939","January 1, 1949",ARAHURA GOLD DREDGING LTD,Arahura River
7,-42.74,171.12,49.3,RL,MSL,"January 2, 1939","January 1, 1949",ARAHURA GOLD DREDGING LTD,Arahura River
7,-42.78,170.91,999.25,RL,MSL,"March 8, 2016","March 8, 2016",NZ GARNET LTD,Ruatapu
7,-42.71,171.08,30.3,RL,MSL,"October 12, 1941","October 15, 1941",ARAHURA GOLD DREDGING LTD,Arahura River
7,-42.78,170.91,999.25,RL,MSL,"March 11, 2016","March 11, 2016",NZ GARNET LTD,Ruatapu
7,-42.78,170.91,999.25,RL,MSL,"March 15, 2016","March 15, 2016",NZ GARNET LTD,Ruatapu
7,-44.88,169.76,540.67,RL,MSL,"August 20, 2011","August 20, 2011",GLASS EARTH (NEW ZEALAND) LTD,St Bathans
7,-45.76,168.81,149,RL,MSL,"November 28, 2014","November 28, 2014",WAIKAIA GOLD LTD,Waikaia
7,-45.96,169.01,122,RL,MSL,"February 21, 2012","February 21, 2012",PLACER GOLD INTERNATIONAL LTD,Waikaka
7,-41.82,171.59,999.25,RL,MSL,"January 1, 2012","January 1, 2012",ADDISON MINES LTD,Caroline Terrace
7,-42.78,170.91,999.25,RL,MSL,"March 15, 2016","March 15, 2016",NZ GARNET LTD,Ruatapu
7,-42.18,171.88,522.5,RL,MSL,"November 20, 1993","November 20, 1993",MACRAES MINING CO LTD,Globe Progress
7,-46.34,167.83,999.25,RL,MSL,"October 30, 2012","October 30, 2012",GLASS EARTH (NEW ZEALAND) LTD,Southland
7,-42.76,170.93,999.25,RL,MSL,"April 18, 2016","April 18, 2016",NZ GARNET LTD,Ruatapu
7,-45.75,168.82,151.6,RL,MSL,"November 20, 2014","November 20, 2014",WAIKAIA GOLD LTD,Waikaia
7,-45.46,170.44,610,RL,MSL,"May 2, 1988","May 2, 1988",BHP GOLD MINES NZ LTD,Lots Wife
7,-42.78,170.91,999.25,RL,MSL,"March 12, 2016","March 12, 2016",NZ GARNET LTD,Ruatapu
7,-42.73,171.12,53.33,RL,MSL,"January 2, 1939","January 1, 1949",ARAHURA GOLD DREDGING LTD,Arahura River
7,-42.77,170.92,999.25,RL,MSL,"June 14, 2016","June 14, 2016",NZ GARNET LTD,Ruatapu
7,-42.76,170.92,999.25,RL,MSL,"April 19, 2016","April 19, 2016",NZ GARNET LTD,Ruatapu
7,-42.77,170.91,999.25,RL,MSL,"April 14, 2016","April 14, 2016",NZ GARNET LTD,Ruatapu
7,-42.78,170.91,999.25,RL,MSL,"March 14, 2016","March 14, 2016",NZ GARNET LTD,Ruatapu
7,-41.82,171.59,999.25,RL,MSL,"January 1, 2012","January 1, 2012",ADDISON MINES LTD,Caroline Terrace
7,-45.01,169.58,460.36,RL,MSL,"June 1, 2012","July 31, 2012",GLASS EARTH (NEW ZEALAND) LTD,Matakanui
7,-42.77,170.91,999.25,RL,MSL,"April 1, 2016","April 1, 2016",NZ GARNET LTD,Ruatapu
7,-42.76,170.92,999.25,RL,MSL,"April 19, 2016","April 19, 2016",NZ GARNET LTD,Ruatapu
7,-42.78,170.91,999.25,RL,MSL,"March 14, 2016","March 14, 2016",NZ GARNET LTD,Ruatapu
7,-41.79,171.55,0,RL,MSL,"January 1, 2015","May 9, 2015",DINGO MINING LTD,The Frog
7,-42.78,170.91,999.25,RL,MSL,"March 11, 2016","March 11, 2016",NZ GARNET LTD,Ruatapu
7,-42.73,171.1,40.3,RL,MSL,"January 2, 1939","January 1, 1949",ARAHURA GOLD DREDGING LTD,Arahura River
7,-45.47,170.46,687,RL,MSL,"April 27, 1988","April 27, 1988",BHP GOLD MINES NZ LTD,Lots Wife
7,-42.73,171.09,39.4,RL,MSL,"January 2, 1939","January 1, 1949",ARAHURA GOLD DREDGING LTD,Arahura River
7,-42.64,171.26,999.25,RL,MSL,"December 31, 2000","June 30, 2001",L & M MINING LTD,Quinns Terrace
7,-42.73,171.11,46.8,RL,MSL,"January 2, 1939","January 1, 1949",ARAHURA GOLD DREDGING LTD,Arahura River
7,-42.73,171.11,44.2,RL,MSL,"January 2, 1939","January 1, 1949",ARAHURA GOLD DREDGING LTD,Arahura River
7,-42.77,170.91,999.25,RL,MSL,"March 14, 2016","March 14, 2016",NZ GARNET LTD,Ruatapu
7,-44.89,169.78,999.25,RL,MSL,"April 26, 2012","April 26, 2012",GLASS EARTH (NEW ZEALAND) LTD,St Bathans
7,-42.77,170.91,999.25,RL,MSL,"March 14, 2016","March 14, 2016",NZ GARNET LTD,Ruatapu
7,-44.88,169.76,547.99,RL,MSL,"August 21, 2011","August 21, 2011",GLASS EARTH (NEW ZEALAND) LTD,St Bathans
7,-37.38,175.87,938.33,RL,MSL,"May 23, 2007","June 2, 2007",WAIHI GOLD MINING CO LTD,Favona Mining Area
7,-42.78,170.91,999.25,RL,MSL,"March 14, 2016","March 14, 2016",NZ GARNET LTD,Ruatapu
7,-45.47,170.45,676,RL,MSL,"April 26, 1988","April 26, 1988",BHP GOLD MINES NZ LTD,Lots Wife
7,-42.82,170.87,11,RL,MSL,"May 1, 2009","May 1, 2009",PLACER GOLD RESOURCES LTD,Victory South
7,-42.73,171.11,46.15,RL,MSL,"January 2, 1939","January 1, 1949",ARAHURA GOLD DREDGING LTD,Arahura River
7,-45.53,170.22,318,RL,MSL,"September 15, 2015","September 15, 2015",PLAMAN RESOURCES LIMITED,Foulden Hill
7,-44.88,169.76,540.67,RL,MSL,"August 20, 2011","August 20, 2011",GLASS EARTH (NEW ZEALAND) LTD,St Bathans
7,-45.44,170.56,422.19,RL,MSL,"November 9, 1988","November 9, 1988",BHP GOLD MINES NZ LTD,Stoneburn
7,-40.72,172.63,0,RL,MSL,"January 13, 2021","January 13, 2021",DANIEL NORMAN WALKER,Rockville
7,-42.77,170.91,999.25,RL,MSL,"April 14, 2016","April 14, 2016",NZ GARNET LTD,Ruatapu
7,-42.77,170.91,999.25,RL,MSL,"April 15, 2016","April 15, 2016",NZ GARNET LTD,Ruatapu
7,-45.76,170.27,999.25,RL,MSL,"April 21, 2017","April 21, 2017",PLAMAN RESOURCES LIMITED,Hindon
7,-37.38,175.87,982.4,RL,MSL,"January 18, 2007","January 28, 2007",WAIHI GOLD MINING CO LTD,Favona Mining Area
7,-42.77,170.91,999.25,RL,MSL,"March 14, 2016","March 14, 2016",NZ GARNET LTD,Ruatapu
7,-42.78,170.91,999.25,RL,MSL,"April 7, 2016","April 7, 2016",NZ GARNET LTD,Ruatapu
7,-42.73,171.1,43.3,RL,MSL,"January 2, 1939","January 1, 1949",ARAHURA GOLD DREDGING LTD,Arahura River
7,-45.01,169.58,462.1,RL,MSL,"June 1, 2012","July 31, 2012",GLASS EARTH (NEW ZEALAND) LTD,Matakanui
7,-40.72,172.63,0,RL,MSL,"January 12, 2021","January 12, 2021",DANIEL NORMAN WALKER,Rockville
7,-42.71,171.07,27.2,RL,MSL,"January 2, 1939","January 1, 1949",ARAHURA GOLD DREDGING LTD,Arahura River
7,-41.78,171.55,0,RL,MSL,"January 1, 2015","May 9, 2015",DINGO MINING LTD,The Frog
7,-42.73,171.11,45.35,RL,MSL,"January 2, 1939","January 1, 1949",ARAHURA GOLD DREDGING LTD,Arahura River
7,-37.33,175.78,241,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
7,-45.86,169.5,40,RL,AMSL,"March 16, 2020","March 16, 2020",Peter Hall,Beaumont
7,-45.87,169.48,,RL,AMSL,"January 17, 2022","January 20, 2022",Peter Fraser Hall,Beaumont
7,-45.87,169.48,,RL,AMSL,"January 17, 2022","January 20, 2022",Peter Fraser Hall,Beaumont
7,-45.87,169.48,,RL,AMSL,"January 17, 2022","January 20, 2022",Peter Fraser Hall,Beaumont
7,-37.06,175.52,,KB,MSL,"January 1, 1988",,KIWI GOLD NL,Firth of Thames
6.9,-37.33,175.78,160,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
6.9,-37.33,175.78,217,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
6.9,-42.78,170.91,999.25,RL,MSL,"March 15, 2016","March 15, 2016",NZ GARNET LTD,Ruatapu
6.9,-37.38,175.87,827,RL,MSL,"July 1, 2009","July 11, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
6.9,-37.39,175.85,"1,112.14",RL,MSL,"December 6, 1991","December 6, 1991",WAIHI GOLD COMPANY LTD,Waihi
6.81,-42.15,171.33,6.24,RL,MSL,"November 1, 1991","November 10, 1991",WESTLAND ILMENITE LTD,Westland Ilmenite
6.8,-37.38,175.85,"1,115.00",RL,MSL,"July 2, 1998","July 2, 1998",WAIHI GOLD MINING CO LTD,Favona Mining Area
6.8,-42.76,170.92,999.25,RL,MSL,"June 24, 2016","June 24, 2016",NZ GARNET LTD,Ruatapu
6.8,-38.34,174.61,42,SL,MSL,"February 21, 2014","February 21, 2014",TRANS-TASMAN RESOURCES LTD,Taharoa South
6.8,-39.92,174.48,-999.25,RL,MSL,"January 1, 2012","February 1, 2012",TRANS-TASMAN RESOURCES LIMITED,Project Blackstorm
6.8,-40.01,174.93,-999.25,RL,MSL,"January 1, 2012","February 1, 2012",TRANS-TASMAN RESOURCES LIMITED,Project Blackstorm
6.75,-42.17,171.9,601.14,RL,MSL,"November 13, 1992","November 15, 1992",MACRAES MINING CO LTD,Globe Progress
6.71,-42.92,170.78,37,RL,MSL,"September 23, 1937","September 23, 1937",BRITISH DEVELOPMENTS LTD,Mikonui Valley
6.7,-37.38,175.86,"1,119.75",RL,MSL,"January 1, 2001","January 1, 2001",WAIHI GOLD MINING CO LTD,Favona Mining Area
6.7,-37.38,175.87,827,RL,MSL,"June 29, 2009","July 9, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
6.6,-42.19,171.32,15,RL,MSL,"November 25, 2015","February 1, 2017",BARRYTOWN JV LIMITED,Barrytown
6.6,-42.19,171.32,15,RL,MSL,"November 25, 2015","February 1, 2017",BARRYTOWN JV LIMITED,Barrytown
6.6,-37.41,175.89,"1,114.14",RL,MSL,"January 1, 2001","January 1, 2001",WAIHI GOLD COMPANY LTD,Waihi
6.6,-42.16,171.32,12,RL,MSL,"November 25, 2015","February 1, 2017",BARRYTOWN JV LIMITED,Barrytown
6.6,-37.38,175.87,827,RL,MSL,"July 1, 2009","July 11, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
6.6,-42.19,171.32,15,RL,MSL,"November 25, 2015","February 1, 2017",BARRYTOWN JV LIMITED,Barrytown
6.6,-37.38,175.87,827,RL,MSL,"June 29, 2009","July 9, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
6.6,-42.19,171.32,15,RL,MSL,"November 25, 2015","February 1, 2017",BARRYTOWN JV LIMITED,Barrytown
6.6,-45.75,168.77,999.25,RL,MSL,"March 7, 2012","March 7, 2012",GLASS EARTH (NEW ZEALAND) LTD,Waikaia
6.6,-37.4,175.89,"1,119.79",RL,MSL,"January 1, 2001","January 1, 2001",WAIHI GOLD COMPANY LTD,Waihi
6.6,-42.16,171.32,9,RL,MSL,"November 25, 2015","February 1, 2017",BARRYTOWN JV LIMITED,Barrytown
6.52,-42.15,171.33,5.89,RL,MSL,"November 1, 1991","November 10, 1991",WESTLAND ILMENITE LTD,Westland Ilmenite
6.5,-41.85,171.51,50,RL,MSL,"September 1, 2017","December 18, 2017",DINGO MINING LTD,Addisons Flat
6.5,-41.85,171.52,49,RL,MSL,"September 1, 2017","December 18, 2017",DINGO MINING LTD,Addisons Flat
6.5,-41.85,171.51,50,RL,MSL,"September 1, 2017","December 18, 2017",DINGO MINING LTD,Addisons Flat
6.5,-42.78,170.91,999.25,RL,MSL,"March 31, 2016","March 31, 2016",NZ GARNET LTD,Ruatapu
6.5,-37.39,175.85,"1,114.50",RL,MSL,"August 26, 1991","August 26, 1991",WAIHI GOLD COMPANY LTD,Waihi
6.5,-41.78,171.55,0,RL,MSL,"January 1, 2015","May 9, 2015",DINGO MINING LTD,The Frog
6.5,-41.82,171.59,999.25,RL,MSL,"January 1, 2012","January 1, 2012",ADDISON MINES LTD,Caroline Terrace
6.5,-39.88,174.11,999.25,RL,MSL,"January 1, 2011","December 1, 2011",TRANS-TASMAN RESOURCES LTD,Project Blackstorm
6.5,-41.86,171.51,50,RL,MSL,"September 1, 2017","December 18, 2017",DINGO MINING LTD,Addisons Flat
