Total Depth (m),Latitude,Longitude,Elevation,Reference Point,Datum,Start Date,End Date,Operator,Prospect/Field
0,-37.62,175.1,77.9,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-38.1,175.07,146.7,KB,MSL,"January 1, 1966",,UNKNOWN,Kawhia
0,-37.6,175.03,132.28,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-37.53,175.09,53.88,KB,MSL,"January 31, 1974",,UNKNOWN,Huntly
0,-37.28,175.2,9.1,KB,MSL,"January 1, 1953",,UNKNOWN,Maramarua
0,-37.49,175.19,7.3,KB,MSL,"January 1, 1978",,UNKNOWN,Waikare
0,-37.59,175.07,78.57,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-37.58,175.07,54,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-37.54,175.17,39.99,KB,MSL,"May 13, 1983",,UNKNOWN,Huntly
0,-37.27,175.17,14.2,KB,MSL,"June 10, 1953",,UNKNOWN,Maramarua
0,-37.24,175.17,12.2,KB,MSL,"January 1, 1946",,UNKNOWN,Maramarua
0,-37.6,175.04,139.2,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-37.63,175.1,126.6,KB,MSL,"April 21, 1986",,UNKNOWN,Rotowaro
0,-37.27,175.17,23.5,KB,MSL,"January 1, 1957",,UNKNOWN,Maramarua
0,-37.27,175.17,46.3,KB,MSL,"January 1, 1955",,UNKNOWN,Maramarua
0,-45.93,167.97,217.07,KB,MSL,"January 1, 1900",,UNKNOWN,Ohai
0,-37.53,175.18,9,KB,MSL,"May 15, 1981",,UNKNOWN,Huntly
0,-37.62,175.09,103.38,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-37.49,175.19,7.9,KB,MSL,"July 22, 1977",,UNKNOWN,Waikare
0,-37.6,175.05,125.6,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-37.56,175.04,57.12,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-41.67,171.86,893.1,KB,MSL,"January 1, 1900",,UNKNOWN,Buller
0,-46.2,168.64,52.5,KB,MSL,"May 1, 1977",,UNKNOWN,Morton-Mains
0,-37.5,175.19,9.85,KB,MSL,"March 22, 1977",,UNKNOWN,Waikare
0,-42.36,171.26,93.87,KB,MSL,"January 1, 1900",,UNKNOWN,Greymouth
0,-37.48,175.19,6.82,KB,MSL,"March 5, 1985",,UNKNOWN,Waikare
0,-46.3,168.86,32.7,KB,MSL,"August 31, 1978",,UNKNOWN,Edendale
0,-37.62,175.1,109.64,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-46.27,169.88,48.16,KB,MSL,"January 1, 1900",,UNKNOWN,Kaitangata
0,-37.62,175.09,66.08,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-37.62,175.1,107.78,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-46.27,169.88,90.53,KB,MSL,"January 1, 1900",,UNKNOWN,Kaitangata
0,-37.49,175.19,9.4,KB,MSL,"January 1, 1979",,UNKNOWN,Waikare
0,-46.43,168.48,29.3,KB,MSL,"August 4, 1977",,UNKNOWN,Waimatua
0,-37.61,175.03,157.96,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-37.62,175.08,84,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-38.73,174.83,111,KB,MSL,"June 6, 1983",,NZ GEOLOGICAL SURVEY,Mokau
0,-42.45,171.31,14.32,KB,MSL,"January 2, 1901",,UNKNOWN,Greymouth
0,-37.29,175.17,21.3,KB,MSL,"January 1, 1950",,UNKNOWN,Maramarua
0,-42.35,171.33,516.94,KB,MSL,"January 2, 1901",,UNKNOWN,Greymouth
0,-37.54,175.17,21.79,KB,MSL,"February 1, 1977",,UNKNOWN,Huntly
0,-41.67,171.86,923.5,KB,MSL,"January 1, 1900",,COAL RESEARCH COMMITTEE,Buller
0,-37.28,175.16,13.4,KB,MSL,"January 1, 1956",,UNKNOWN,Maramarua
0,-37.6,175.07,35.81,KB,MSL,"January 1, 1900",,NZ GEOLOGICAL SURVEY,Rotowaro
0,-37.61,175.05,142.6,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-37.26,175.19,60.3,KB,MSL,"September 10, 1952",,UNKNOWN,Maramarua
0,-37.6,175.04,144.8,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-41.76,171.79,653,KB,MSL,"January 1, 1900",,UNKNOWN,Buller
0,-46.34,168.85,24.5,KB,MSL,"August 31, 1978",,MINES DEPARTMENT,Edendale
0,-38.11,175.09,162.35,KB,MSL,"January 1, 1977",,FLETCHER TIMBER CO LTD,Kawhia
0,-37.58,175.07,76.01,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-38.11,175.09,152.6,KB,MSL,"September 30, 1984",,GLEN AFTON COLLERIES LTD,Kawhia
0,-46.27,169.88,102.9,KB,MSL,"April 19, 1982",,UNKNOWN,Kaitangata
0,-37.58,175.08,40.69,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-38.12,175.01,352.2,KB,MSL,"March 10, 1984",,NZ GEOLOGICAL SURVEY,Kawhia
0,-37.49,175.19,6.43,KB,MSL,"July 12, 1978",,UNKNOWN,Waikare
0,-41.59,171.99,216,KB,MSL,"January 1, 1900",,UNKNOWN,Buller
0,-37.55,175.13,17.85,KB,MSL,"June 1, 1974",,UNKNOWN,Huntly
0,-41.67,171.86,879.7,KB,MSL,"January 1, 1900",,UNKNOWN,Buller
0,-37.56,175.04,45.99,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-37.6,175.05,119.8,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-42.35,171.28,138.37,KB,MSL,"January 2, 1901",,UNKNOWN,Greymouth
0,-37.53,175.09,49.12,KB,MSL,"September 18, 1985",,UNKNOWN,Huntly
0,-46.13,169.85,30.48,KB,MSL,"January 1, 1900",,UNKNOWN,Kaitangata
0,-41.67,171.87,880.3,KB,MSL,"January 1, 1900",,MINES DEPARTMENT,Buller
0,-37.49,175.19,6.01,KB,MSL,"April 3, 1985",,UNKNOWN,Waikare
0,-37.6,175.05,128.7,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-37.28,175.17,19.3,KB,MSL,"January 1, 1956",,UNKNOWN,Maramarua
0,-37.25,175.19,49.4,KB,MSL,"April 25, 1953",,UNKNOWN,Maramarua
0,-37.59,175.08,23.04,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-37.62,175.1,101.83,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-37.26,175.17,55.7,KB,MSL,"January 1, 1955",,UNKNOWN,Maramarua
0,-46.31,168.73,83.5,KB,MSL,"August 21, 1978",,MINES DEPARTMENT,Edendale
0,-37.61,175.06,112.78,KB,MSL,"January 1, 1944",,UNKNOWN,Rotowaro
0,-45.93,167.94,163.4,KB,MSL,"January 1, 1947",,UNKNOWN,Ohai
0,-37.25,175.2,53.3,KB,MSL,"March 1, 1945",,UNKNOWN,Maramarua
0,-38.1,175.07,146.7,KB,MSL,"February 28, 1978",,UNKNOWN,Kawhia
0,-37.26,175.18,10.9,KB,MSL,"January 1, 1955",,UNKNOWN,Maramarua
0,-38.1,175.04,314.9,KB,MSL,"February 10, 1984",,UNKNOWN,Kawhia
0,-37.61,175.09,102.59,KB,MSL,"January 1, 1900",,UNKNOWN,Rotowaro
0,-46.04,169.22,135,KB,MSL,"July 18, 1978",,UNKNOWN,Gore
-999.25,-38.11,175.09,160,RL,MSL,"January 1, 1977","June 10, 2010",SOLID ENERGY NEW ZEALAND LTD,Kawhia
-999.25,-39,174.84,140,RL,MSL,"January 1, 1966","January 1, 1966",SOLID ENERGY NEW ZEALAND LTD,TARANAKI
-999.25,-45.95,167.99,209.95,RL,MSL,"December 17, 2005","December 17, 2005",L & M COAL LIMITED,Ohai
-999.25,-42.35,171.39,259.99,RL,MSL,"May 1, 1932","March 15, 1915",SOLID ENERGY NEW ZEALAND LTD,Buller
-999.25,-38.11,175.09,162.9,RL,MSL,"January 1, 1977","June 10, 2010",SOLID ENERGY NEW ZEALAND LTD,Kawhia
-999.25,-37.43,175.15,9.14,RL,MSL,"December 13, 2011","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,
-999.25,-42.1,171.89,242.14,RL,MSL,"January 26, 2005","November 2, 2015",SOLID ENERGY NEW ZEALAND LTD,Reefton
-999.25,-38.1,175.17,0,RL,MSL,"August 7, 1985","June 10, 2010",SOLID ENERGY NEW ZEALAND LTD,Kawhia
-999.25,-38.73,174.96,232.4,RL,MSL,"November 29, 1985","January 1, 2000",SOLID ENERGY NEW ZEALAND LTD,TARANAKI
-999.25,-46.52,168.64,21,RL,MSL,"January 1, 1900",,L & M SOUTHLAND LIGNITE LIMITED,Ashers-Waituna
-999.25,-38.11,175.09,154.8,RL,MSL,"January 1, 1977","June 10, 2010",SOLID ENERGY NEW ZEALAND LTD,Kawhia
-999.25,-42.1,171.89,287.73,RL,MSL,"January 26, 2005","November 2, 2015",SOLID ENERGY NEW ZEALAND LTD,Reefton
-999.25,-41.65,171.88,581.15,RL,MSL,"December 13, 2011","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,STOCKTON
-999.25,-41.65,171.88,569.08,RL,MSL,"December 13, 2011","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,STOCKTON
-999.25,-42.4,171.26,40.23,RL,MSL,"December 8, 2007","December 20, 2007",SOLID ENERGY NEW ZEALAND LTD,Buller
-999.25,-41.69,171.9,800.87,RL,MSL,"August 1, 1966","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,UPPERWAI
-999.25,-38.92,174.92,355,RL,MSL,"January 1, 1963","January 1, 2000",SOLID ENERGY NEW ZEALAND LTD,TARANAKI
-999.25,-42.45,171.33,132.56,RL,MSL,"April 15, 1997","April 25, 1997",SOLID ENERGY NEW ZEALAND LTD,Buller
-999.25,-38.11,175.09,174.8,RL,MSL,"January 1, 1977","June 10, 2010",SOLID ENERGY NEW ZEALAND LTD,Kawhia
-999.25,-41.65,171.88,578.76,RL,MSL,"December 13, 2011","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,STOCKTON
-999.25,-38.92,174.92,352,RL,MSL,"January 1, 1963","January 1, 2000",SOLID ENERGY NEW ZEALAND LTD,TARANAKI
-999.25,-38.73,174.96,244.5,RL,MSL,"November 29, 1985","January 1, 2000",SOLID ENERGY NEW ZEALAND LTD,TARANAKI
-999.25,-42.11,171.88,232,RL,MSL,"January 26, 2005","November 2, 2015",SOLID ENERGY NEW ZEALAND LTD,Reefton
-999.25,-42.4,171.27,0,RL,MSL,"December 8, 2007","December 20, 2007",SOLID ENERGY NEW ZEALAND LTD,Buller
-999.25,-39,174.84,200,RL,MSL,"January 1, 1966","January 1, 1966",SOLID ENERGY NEW ZEALAND LTD,TARANAKI
-999.25,-41.71,171.85,"1,052.25",RL,MSL,"August 30, 2005","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,STOCKTON
-999.25,-42.34,171.4,213.36,RL,MSL,"May 1, 1932","March 15, 1915",SOLID ENERGY NEW ZEALAND LTD,Buller
-999.25,-42.35,171.3,431.72,RL,MSL,"November 8, 2007","December 3, 2007",SOLID ENERGY NEW ZEALAND LTD,Buller
-999.25,-41.67,171.86,920.84,RL,MSL,"July 21, 1982","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,STOCKTON
-999.25,-42.35,171.3,604.65,RL,MSL,"July 27, 2013","July 27, 2013",SOLID ENERGY NEW ZEALAND LTD,Buller
-999.25,-38.92,174.92,358,RL,MSL,"January 1, 1963","January 1, 2000",SOLID ENERGY NEW ZEALAND LTD,TARANAKI
-999.25,-41.65,171.88,598.6,RL,MSL,"December 13, 2011","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,STOCKTON
-999.25,-41.65,171.88,574.16,RL,MSL,"December 13, 2011","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,STOCKTON
-999.25,-38.11,175.09,154,RL,MSL,"January 1, 1977","June 10, 2010",SOLID ENERGY NEW ZEALAND LTD,Kawhia
-999.25,-38.73,174.96,250.5,RL,MSL,"November 29, 1985","January 1, 2000",SOLID ENERGY NEW ZEALAND LTD,TARANAKI
-999.25,-42.11,171.87,218.48,RL,MSL,"October 29, 2015","November 2, 2015",SOLID ENERGY NEW ZEALAND LTD,Reefton
-999.25,-42.35,171.3,606.5,RL,MSL,"July 27, 2013","July 27, 2013",SOLID ENERGY NEW ZEALAND LTD,Buller
-999.25,-41.69,171.86,900.58,RL,MSL,"August 30, 2005","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,STOCKTON
-999.25,-41.67,171.86,806.86,RL,MSL,"July 21, 1982","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,STOCKTON
-999.25,-42.1,171.89,252.77,RL,MSL,"January 26, 2005","November 2, 2015",SOLID ENERGY NEW ZEALAND LTD,Reefton
-999.25,-41.65,171.88,578.16,RL,MSL,"December 13, 2011","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,STOCKTON
-999.25,-42.11,171.87,228.32,RL,MSL,"October 29, 2015","November 2, 2015",SOLID ENERGY NEW ZEALAND LTD,Reefton
-999.25,-38.11,175.09,154.8,RL,MSL,"January 1, 1977","June 10, 2010",SOLID ENERGY NEW ZEALAND LTD,Kawhia
-999.25,-38.73,174.96,245,RL,MSL,"November 29, 1985","January 1, 2000",SOLID ENERGY NEW ZEALAND LTD,TARANAKI
-999.25,-42.35,171.3,607.22,RL,MSL,"July 27, 2013","July 27, 2013",SOLID ENERGY NEW ZEALAND LTD,Buller
-999.25,-42.35,171.4,0,RL,MSL,"May 1, 1932","March 15, 1915",SOLID ENERGY NEW ZEALAND LTD,Buller
-999.25,-38.67,174.82,0,RL,MSL,"April 13, 1982","April 16, 1982",SOLID ENERGY NEW ZEALAND LTD,TARANAKI
-999.25,-42.46,171.32,49.65,RL,MSL,"April 15, 1997","April 25, 1997",SOLID ENERGY NEW ZEALAND LTD,Buller
-999.25,-42.39,171.26,36.23,RL,MSL,"February 18, 2008","March 28, 2008",SOLID ENERGY NEW ZEALAND LTD,Buller
-999.25,-38.91,174.91,395.63,RL,MSL,"January 1, 1946","January 1, 2000",SOLID ENERGY NEW ZEALAND LTD,TARANAKI
-999.25,-41.65,171.88,596.24,RL,MSL,"December 13, 2011","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,STOCKTON
-999.25,-42.4,171.27,0,RL,MSL,"December 8, 2007","December 20, 2007",SOLID ENERGY NEW ZEALAND LTD,Buller
-999.25,-41.65,171.88,560.57,RL,MSL,"December 13, 2011","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,STOCKTON
-999.25,-42.37,171.31,117.35,RL,MSL,"February 1, 1963","October 11, 1963",SOLID ENERGY NEW ZEALAND LTD,Buller
-999.25,-38.91,174.91,388.19,RL,MSL,"January 1, 1946","January 1, 2000",SOLID ENERGY NEW ZEALAND LTD,TARANAKI
-999.25,-42.36,171.29,169.77,RL,MSL,"May 1, 1932","March 15, 1915",SOLID ENERGY NEW ZEALAND LTD,Buller
-999.25,-42.35,171.3,605.61,RL,MSL,"July 27, 2013","July 27, 2013",SOLID ENERGY NEW ZEALAND LTD,Buller
-999.25,-42.35,171.35,0,RL,MSL,"May 1, 1932","March 15, 1915",SOLID ENERGY NEW ZEALAND LTD,Buller
-999.25,-45.93,167.94,302.36,RL,MSL,"July 20, 2006","April 3, 1980",SOLID ENERGY NEW ZEALAND LTD,OHAI
-999.25,-41.69,171.9,784.35,RL,MSL,"August 1, 1966","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,UPPERWAI
-999.25,-41.65,171.88,601.76,RL,MSL,"December 13, 2011","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,STOCKTON
-999.25,-41.65,171.88,602.23,RL,MSL,"December 13, 2011","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,STOCKTON
-999.25,-38.91,174.91,416.97,RL,MSL,"January 1, 1946","January 1, 2000",SOLID ENERGY NEW ZEALAND LTD,TARANAKI
-999.25,-41.7,171.86,868.12,RL,MSL,"August 30, 2005","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,STOCKTON
-999.25,-39,174.84,240,RL,MSL,"January 1, 1966","January 1, 1966",SOLID ENERGY NEW ZEALAND LTD,TARANAKI
-999.25,-42.11,171.87,206.11,RL,MSL,"October 29, 2015","November 2, 2015",SOLID ENERGY NEW ZEALAND LTD,Reefton
-999.25,-42.36,171.29,169.77,RL,MSL,"May 1, 1932","March 15, 1915",SOLID ENERGY NEW ZEALAND LTD,Buller
-999.25,-41.65,171.88,573.94,RL,MSL,"December 13, 2011","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,STOCKTON
-999.25,-42.43,171.34,0,RL,MSL,"May 1, 1932","March 15, 1915",SOLID ENERGY NEW ZEALAND LTD,Buller
-999.25,-45.93,167.94,310.33,RL,MSL,"July 20, 2006","April 3, 1980",SOLID ENERGY NEW ZEALAND LTD,OHAI
-999.25,-46.51,168.56,13,RL,MSL,"January 1, 1900",,L & M SOUTHLAND LIGNITE LIMITED,Ashers-Waituna
-999.25,-38.91,174.91,423.06,RL,MSL,"January 1, 1946","January 1, 2000",SOLID ENERGY NEW ZEALAND LTD,TARANAKI
-999.25,-41.65,171.88,577.24,RL,MSL,"December 13, 2011","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,STOCKTON
-999.25,-41.67,171.86,865.55,RL,MSL,"July 21, 1982","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,STOCKTON
-999.25,-46.48,168.65,31,RL,MSL,"January 1, 1900",,L & M SOUTHLAND LIGNITE LIMITED,Ashers-Waituna
-999.25,-42.44,171.32,0,RL,MSL,"May 1, 1932","March 15, 1915",SOLID ENERGY NEW ZEALAND LTD,Buller
-999.25,-38.91,174.91,391.55,RL,MSL,"January 1, 1946","January 1, 2000",SOLID ENERGY NEW ZEALAND LTD,TARANAKI
-999.25,-38.11,175.09,154.8,RL,MSL,"January 1, 1977","June 10, 2010",SOLID ENERGY NEW ZEALAND LTD,Kawhia
-999.25,-41.76,171.79,643.57,RL,MSL,"July 21, 1982","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,DENN
-999.25,-42.38,171.26,66.47,RL,MSL,"December 7, 2008","December 16, 2008",SOLID ENERGY NEW ZEALAND LTD,Buller
-999.25,-38.11,175.09,154.6,RL,MSL,"January 1, 1977","June 10, 2010",SOLID ENERGY NEW ZEALAND LTD,Kawhia
-999.25,-41.67,171.86,880.47,RL,MSL,"July 21, 1982","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,STOCKTON
-999.25,-41.68,171.86,922.35,RL,MSL,"July 21, 1982","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,STOCKTON
-999.25,-42.1,171.9,252.41,RL,MSL,"January 26, 2005","November 2, 2015",SOLID ENERGY NEW ZEALAND LTD,Reefton
-999.25,-41.65,171.88,566.05,RL,MSL,"December 13, 2011","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,STOCKTON
-999.25,-41.65,171.88,581.3,RL,MSL,"December 13, 2011","December 20, 2012",SOLID ENERGY NEW ZEALAND LTD,STOCKTON
,-41.65,171.87,587.86,RL,MSL,"June 19, 2020","June 22, 2020",BT MINING LTD,BULLER
,-46.44,168.64,645.91,RL,MSL,"May 22, 2019","May 29, 2019",BT MINING LTD,STOCKTON
,-41.65,171.88,579.04,RL,MSL,"August 27, 2020","August 31, 2020",BT MINING LTD,BULLER
,-37.26,175.18,-31.25,RL,MSL,"August 3, 2018","August 9, 2018",BT MINING LTD,Kopako
,-41.65,171.86,600.83,RL,MSL,"April 29, 2020","May 1, 2020",BT MINING LTD,BULLER
,-37.26,175.18,-33.33,RL,MSL,"July 18, 2018","July 18, 2018",BT MINING LTD,Kopako
,-37.63,175.09,139.57,RL,MSL,"November 28, 2019","November 28, 2019",BT MINING LTD,ROTOWARO
,-37.26,175.18,-3.19,RL,MSL,"July 18, 2018","July 18, 2018",BT MINING LTD,Kopako
,-37.62,175.09,72.64,RL,MSL,"February 6, 2018","February 6, 2018",BT MINING LTD,ROTOWARO
,-37.27,175.18,-33.52,RL,MSL,"January 22, 2020","January 22, 2020",BT MINING LTD,Kopako
,-37.62,175.09,116.49,RL,MSL,"January 31, 2018","January 31, 2018",BT MINING LTD,ROTOWARO
,-41.71,171.89,728.12,RL,MSL,"November 15, 2019","November 22, 2019",BT MINING LTD,UPPERWAI
,-37.27,175.18,4.45,RL,MSL,"August 10, 2018","August 17, 2018",BT MINING LTD,Kopako
,-37.63,175.09,142.13,RL,MSL,"September 13, 2021","September 17, 2021",BT MINING LTD,AWA
,-37.63,175.09,135.16,RL,MSL,"January 30, 2018","January 30, 2018",BT MINING LTD,ROTOWARO
,-37.26,175.18,-25.87,RL,MSL,"July 18, 2018","July 18, 2018",BT MINING LTD,Kopako
,-37.26,175.18,-13.29,RL,MSL,"July 18, 2018","July 18, 2018",BT MINING LTD,Kopako
,-37.26,175.18,-11.18,RL,MSL,"July 18, 2018","July 18, 2018",BT MINING LTD,Kopako
,-37.26,175.18,-10.82,RL,MSL,"July 18, 2018","July 18, 2018",BT MINING LTD,Kopako
,-37.26,175.18,-10.8,RL,MSL,"July 18, 2018","July 18, 2018",BT MINING LTD,Kopako
,-37.62,175.1,109.26,RL,MSL,"December 3, 2019","December 3, 2019",BT MINING LTD,ROTOWARO
,-37.27,175.18,17.79,RL,MSL,"August 1, 2018","August 1, 2018",BT MINING LTD,Kopako
,-37.61,175.07,31.27,RL,MSL,"September 25, 2017","September 25, 2017",BT MINING LTD,ROTOWARO
,-37.26,175.18,-10.82,RL,MSL,"July 18, 2018","July 18, 2018",BT MINING LTD,Kopako
,-37.26,175.18,-11.25,RL,MSL,"July 18, 2018","July 18, 2018",BT MINING LTD,Kopako
,-41.71,171.88,705.69,RL,MSL,"July 23, 2019","October 17, 2019",BT MINING LTD,UPPERWAI
,-41.64,171.9,423.08,RL,MSL,"February 10, 2021","February 26, 2021",BT MINING LTD,BULLER
,-44.76,169.93,730.6,KB,MSL,"January 1, 1900",,LIQUID FUELS TRUST BOARD,St Bathans
,-37.63,175.1,126.15,RL,MSL,"September 9, 2021","September 14, 2021",BT MINING LTD,AWA
,-37.26,175.18,-32.86,RL,MSL,"July 18, 2018","July 18, 2018",BT MINING LTD,Kopako
,-37.26,175.19,57.24,RL,MSL,"October 19, 2020","October 20, 2020",BT MINING LTD,Maramarua
,-37.62,175.09,33.69,RL,MSL,"February 8, 2018","February 8, 2018",BT MINING LTD,ROTOWARO
,-37.27,175.17,-13.09,RL,MSL,"July 30, 2018","July 30, 2018",BT MINING LTD,Kopako
,-37.27,175.17,-8.24,RL,MSL,"July 30, 2018","July 30, 2018",BT MINING LTD,Kopako
,-41.71,171.89,704.91,RL,MSL,"October 31, 2019","November 1, 2019",BT MINING LTD,UPPERWAI
,-37.26,175.18,-33.63,RL,MSL,"July 18, 2018","July 18, 2018",BT MINING LTD,Kopako
,-46.44,168.64,651.63,RL,MSL,"May 10, 2019","May 21, 2019",BT MINING LTD,STOCKTON
,-37.26,175.18,-34.17,RL,MSL,"July 18, 2018","July 18, 2018",BT MINING LTD,Kopako
,-41.71,171.89,746.62,RL,MSL,"July 5, 2019","July 16, 2019",BT MINING LTD,UPPERWAI
,-37.63,175.09,125.2,RL,MSL,"January 31, 2018","January 31, 2018",BT MINING LTD,ROTOWARO
,-37.63,175.09,119.7,RL,MSL,"December 5, 2019","December 5, 2019",BT MINING LTD,ROTOWARO
,-37.61,175.07,30.99,RL,MSL,"November 6, 2017","November 6, 2017",BT MINING LTD,ROTOWARO
,-37.26,175.18,-3.97,RL,MSL,"July 18, 2018","July 18, 2018",BT MINING LTD,Kopako
,-37.26,175.18,-33.56,RL,MSL,"July 18, 2018","July 18, 2018",BT MINING LTD,Kopako
,-37.27,175.18,27.14,RL,MSL,"January 20, 2020","January 20, 2020",BT MINING LTD,Kopako
,-37.26,175.18,-21.15,RL,MSL,"July 18, 2018","July 18, 2018",BT MINING LTD,Kopako
,-37.61,175.07,31.4,RL,MSL,"September 25, 2017","September 25, 2017",BT MINING LTD,ROTOWARO
,-37.62,175.1,111.31,RL,MSL,"December 2, 2019","December 2, 2019",BT MINING LTD,ROTOWARO
,-37.62,175.09,87.2,RL,MSL,"February 2, 2018","February 2, 2018",BT MINING LTD,ROTOWARO
,-37.27,175.18,20.76,RL,MSL,"January 21, 2020","January 21, 2020",BT MINING LTD,Kopako
,-37.26,175.19,33.9,RL,MSL,"September 27, 2020","September 28, 2020",BT MINING LTD,Maramarua
,-37.26,175.18,-32.91,RL,MSL,"July 18, 2018","July 18, 2018",BT MINING LTD,Kopako
,-41.71,171.89,726.4,RL,MSL,"January 21, 2020","February 28, 2020",BT MINING LTD,UPPERWAI
,-41.64,171.9,423.47,RL,MSL,"March 1, 2021","March 9, 2021",BT MINING LTD,BULLER
,-41.71,171.88,709.91,RL,MSL,"August 29, 2019","September 4, 2019",BT MINING LTD,UPPERWAI
,-37.61,175.07,49.35,RL,MSL,"September 21, 2017","September 21, 2017",BT MINING LTD,ROTOWARO
,-37.27,175.18,17.04,RL,MSL,"January 24, 2020","February 5, 2020",BT MINING LTD,Kopako
,-37.26,175.18,24.77,RL,MSL,"October 23, 2020","October 23, 2020",BT MINING LTD,Maramarua
,-37.63,175.09,119.7,RL,MSL,"December 6, 2019","December 6, 2019",BT MINING LTD,ROTOWARO
,-37.63,175.09,126.35,RL,MSL,"November 27, 2019","November 27, 2019",BT MINING LTD,ROTOWARO
,-37.26,175.18,-33.39,RL,MSL,"July 18, 2018","July 18, 2018",BT MINING LTD,Kopako
,-37.62,175.09,99.69,RL,MSL,"December 10, 2019","December 10, 2019",BT MINING LTD,ROTOWARO
,-41.65,171.86,584.08,RL,MSL,"May 5, 2020","May 6, 2020",BT MINING LTD,BULLER
,-37.61,175.07,31.44,RL,MSL,"November 6, 2017","November 6, 2017",BT MINING LTD,ROTOWARO
,-37.26,175.18,32.43,RL,MSL,"October 17, 2020","October 18, 2020",BT MINING LTD,Maramarua
,-37.26,175.19,40.29,RL,MSL,"September 24, 2020","September 26, 2020",BT MINING LTD,Maramarua
,-37.26,175.18,38.55,RL,MSL,"October 24, 2020","October 24, 2020",BT MINING LTD,Maramarua
,-37.62,175.09,99.47,RL,MSL,"February 2, 2018","February 2, 2018",BT MINING LTD,ROTOWARO
,-37.26,175.18,21.72,RL,MSL,"October 22, 2020","October 23, 2020",BT MINING LTD,Maramarua
,-37.61,175.07,31.29,RL,MSL,"November 6, 2017","November 6, 2017",BT MINING LTD,ROTOWARO
,-37.63,175.09,117.15,RL,MSL,"December 4, 2019","December 4, 2019",BT MINING LTD,ROTOWARO
,-41.71,171.89,747.65,RL,MSL,"November 25, 2019","December 19, 2019",BT MINING LTD,UPPERWAI
,-37.26,175.18,-27.86,RL,MSL,"July 18, 2018","July 18, 2018",BT MINING LTD,Kopako
,-46.44,168.64,622.49,RL,MSL,"June 13, 2019","June 20, 2019",BT MINING LTD,STOCKTON
,-46.44,168.64,605.56,RL,MSL,"June 4, 2019","June 12, 2019",BT MINING LTD,STOCKTON
,-37.27,175.18,14.31,RL,MSL,"August 1, 2018","August 1, 2018",BT MINING LTD,Kopako
,-37.26,175.18,-30.27,RL,MSL,"July 18, 2018","July 18, 2018",BT MINING LTD,Kopako
,-37.27,175.18,-19.28,RL,MSL,"July 31, 2018","July 31, 2018",BT MINING LTD,Kopako
